Date,Time
2013-04-14,6.3575
2013-04-21,5.99694444
2013-05-13,2.18555555
2013-08-18,0.56555555
2013-08-19,0.93638888
2013-08-22,0.02555555
2013-08-28,0.02222222
2013-08-29,0.01833333
2013-09-11,0.02388888
2013-09-16,0.47361111
2013-09-17,0.27583333
2013-09-18,0.1925
2013-09-19,0.895
2013-09-24,0.00333333
2013-09-25,0.29388888
2013-11-05,0.21805555
2013-11-14,0.03194444
2013-12-05,0.42277777
2013-12-08,1.81694444
2013-12-20,0.40833333
2014-01-02,0.90277777
2014-01-03,0.06416666
